#I=0,100,0.001; plot data from tapis.vsm @ Mon Oct 23 11:30:51 2017
0.00421652,7.6
0.030783,7.6
0.0258351,7.6
0.0680869,7.6
0.0948486,7.6
0.0118794,7.6
0.0172625,7.6
0.0564678,7.6
0.00834101,7.6
0.0892237,7.6
0.0866376,7.6
0.0273034,7.6
0.0193842,7.6
0.0945946,7.6
0.0974604,7.6
0.00165791,7.6
0.0879294,7.6
0.079102,7.6
0.0633567,7.6
0.0791128,7.6
0.0382636,7.6
0.0107788,7.6
0.0131782,7.6
0.0064625,7.6
0.0206353,7.6
0.0418055,7.6
0.0453396,7.6
0.0940159,7.6
0.0337553,7.6
0.0312658,7.6
0.0799027,7.6
0.0380964,7.6
0.0230151,7.6
0.0221572,7.6
0.00447043,7.6
0.0560727,7.6
0.0347464,7.6
0.0134083,7.6
0.0899315,7.6
0.0707558,7.6
0.0925312,7.6
0.0520152,7.6
0.0199729,7.6
0.0960901,7.6
0.037027,7.6
0.018407,7.6
0.0648945,7.6
0.040208,7.6
0.00386426,7.6
0.0952474,7.6
0.0539366,7.6
0.0650503,7.6
0.0415816,7.6
0.0584566,7.6
0.0186983,7.6
0.0493306,7.6
0.0532934,7.6
0.0470521,7.6
9.08782e-006,7.6
0.0347712,7.6
0.090833,7.6
0.0227684,7.6
0.046051,7.6
0.0986555,7.6
0.0506367,7.6
0.0480726,7.6
0.0208352,7.6
0.0152428,7.6
0.0558558,7.6
0.0714956,7.6
0.0843556,7.6
0.0593848,7.6
0.0207604,7.6
0.0723615,7.6
0.0697631,7.6
0.0177601,7.6
0.0236429,7.6
0.0876882,7.6
0.0861643,7.6
0.099315,7.6
0.04246,7.6
0.0284821,7.6
0.0449798,7.6
0.0217442,7.6
0.0569133,7.6
0.0160362,7.6
0.0507758,7.6
0.0800932,7.6
0.0270633,7.6
0.0973496,7.6
0.0993323,7.6
0.0161553,7.6
0.0599068,7.6
0.0686399,7.6
0.0602017,7.6
0.0916057,7.6
0.0669943,7.6
0.0314299,7.6
0.00879632,7.6
0.0127533,7.6
0.0820342,7.6
0.0995549,7.6
0.0569848,7.6
0.0682355,7.6
0.00578572,7.6
0.0497045,7.6
0.054751,7.6
0.0184096,7.6
0.0990636,7.6
0.0856809,7.6
0.066219,7.6
0.000229918,7.6
0.0400574,7.6
0.0129543,7.6
0.092476,7.6
0.0177043,7.6
0.0297503,7.6
0.070161,7.6
0.0913291,7.6
0.0174139,7.6
0.0663014,7.6
0.0291556,7.6
0.0452265,7.6
0.0434389,7.6
0.0803665,7.6
0.0389081,7.6
0.0121396,7.6
0.00694835,7.6
0.0542189,7.6
0.0808755,7.6
0.0202387,7.6
0.00972654,7.6
0.0880326,7.6
0.0861811,7.6
0.0770829,7.6
0.0335898,7.6
0.091426,7.6
0.0145197,7.6
0.0575367,7.6
0.0745005,7.6
0.00549504,7.6
0.0115653,7.6
0.0684067,7.6
0.0265155,7.6
0.0713994,7.6
0.0697605,7.6
0.0602436,7.6
0.00818993,7.6
0.0876063,7.6
0.0756821,7.6
0.0770005,7.6
0.0189404,7.6
0.0864847,7.6
0.0948126,7.6
0.0436738,7.6
0.062392,7.6
0.0393248,7.6
0.00333602,7.6
0.0105568,7.6
0.0961994,7.6
0.0158805,7.6
0.0844177,7.6
0.0490719,7.6
0.02197,7.6
0.0896534,7.6
0.0981791,7.6
0.0545427,7.6
0.00431439,7.6
0.00705892,7.6
0.0350728,7.6
0.0956149,7.6
0.0318395,7.6
0.0164385,7.6
0.0871384,7.6
0.0379818,7.6
0.0859618,7.6
0.0152897,7.6
0.0988681,7.6
0.0164437,7.6
0.00867731,7.6
0.0488852,7.6
0.0923841,7.6
0.0135483,7.6
0.0751978,7.6
0.0526087,7.6
0.0860571,7.6
0.0496548,7.6
0.00954397,7.6
0.0660695,7.6
0.0786982,7.6
0.0783286,7.6
0.0324298,7.6
0.0431065,7.6
0.0748891,7.6
0.0244388,7.6
0.087545,7.6
0.0209692,7.6
0.0796191,7.6
0.0501138,7.6
0.00392632,7.6
0.00765123,7.6
0.01365,7.6
0.0744917,7.6
0.00500252,7.6
0.013166,7.6
0.0962592,7.6
0.0783687,7.6
0.0845101,7.6
0.0334221,7.6
0.0413923,7.6
0.0996842,7.6
0.0191558,7.6
0.00162634,7.6
0.0993913,7.6
0.0520978,7.6
0.0294329,7.6
0.0937846,7.6
0.0262327,7.6
0.0916521,7.6
0.00973505,7.6
0.0841115,7.6
0.0916224,7.6
0.0903214,7.6
0.0530607,7.6
0.0814785,7.6
0.0200576,7.6
0.0205819,7.6
0.0173141,7.6
0.0439771,7.6
0.0189016,7.6
0.0148324,7.6
0.0217412,7.6
0.0949634,7.6
0.0950603,7.6
0.049236,7.6
0.0212101,7.6
0.0567673,7.6
0.0228076,7.6
0.0360957,7.6
0.049163,7.6
0.0619223,7.6
0.0605265,7.6
0.0938747,7.6
0.0247449,7.6
0.0132088,7.6
0.0766914,7.6
0.0203573,7.6
0.0260845,7.6
0.0341632,7.6
0.0670738,7.6
0.0530978,7.6
0.035023,7.6
0.0777657,7.6
0.0135827,7.6
0.0570011,7.6
0.0818783,7.6
0.041293,7.6
0.0610865,7.6
0.0658316,7.6
0.0649619,7.6
0.0828526,7.6
0.0456836,7.6
0.01644,7.6
0.0205623,7.6
0.0233637,7.6
0.0432292,7.6
0.0260624,7.6
0.0881394,7.6
0.0825189,7.6
0.0839835,7.6
0.0196169,7.6
0.0705546,7.6
0.0422781,7.6
0.0359288,7.6
0.0270078,7.6
0.0452297,7.6
0.0466215,7.6
-0.00957677,7.6
-0.00115623,7.6
-0.0141175,7.6
0.0190069,7.6
-0.0174496,7.6
-0.00427356,7.6
0.072767,7.6
-0.0200802,7.6
0.0470387,7.6
0.0146964,7.6
-0.00857909,7.6
0.054015,7.6
0.0658852,7.6
0.0327437,7.6
0.0149154,7.6
0.0590289,7.6
0.0197608,7.6
0.0380405,7.6
0.0517938,7.6
0.0393157,7.6
0.0416153,7.6
-0.00761401,7.6
0.0647384,7.6
0.0462361,7.6
-0.00365111,7.6
-0.0241627,7.6
0.0484226,7.6
0.0434405,7.6
0.0312691,7.6
0.0602593,7.6
0.0419087,7.6
0.0246378,7.6
-0.030963,7.6
